price_id,variant_id,market_price,date_observed
876,5094,1.66,2026-01-25
877,7249,6.19,2026-01-25
878,15814,0.27,2026-01-25
879,19915,0.37,2026-01-25
880,12750,1.20,2026-01-25
881,25502,18.37,2026-01-25
882,18269,9.15,2026-01-25
883,668,54.71,2026-01-25
884,7332,312.99,2026-01-25
885,4738,14.47,2026-01-25
886,2374,80.00,2026-01-25
887,21075,75.00,2026-01-25
888,2740,105.00,2026-01-25
889,13476,114.96,2026-01-25
890,2527,0.15,2026-01-25
891,16915,0.32,2026-01-25
892,7107,0.52,2026-01-25
893,25666,0.30,2026-01-25
894,21395,5.60,2026-01-25
895,25050,7.40,2026-01-25
896,13426,355.78,2026-01-25
897,14908,135.82,2026-01-25
898,14881,11.64,2026-01-25
899,24318,11.19,2026-01-25
900,18610,90.61,2026-01-25
901,26704,38.36,2026-01-25
902,14791,299.07,2026-01-25
903,15402,0.33,2026-01-25
904,10618,0.40,2026-01-25
905,20430,0.26,2026-01-25
906,21495,0.49,2026-01-25
907,19547,2.48,2026-01-25
908,7509,5.37,2026-01-25
909,2002,81.37,2026-01-25
910,14661,80.66,2026-01-25
911,23821,7.70,2026-01-25
912,11634,8.92,2026-01-25
913,15506,19.73,2026-01-25
914,13085,23.51,2026-01-25
915,7807,35.75,2026-01-25
916,2083,0.40,2026-01-25
917,16876,0.61,2026-01-25
918,18814,0.19,2026-01-25
919,5751,0.50,2026-01-25
920,16260,0.64,2026-01-25
921,1221,2.15,2026-01-25
922,15406,1.50,2026-01-25
923,706,5.41,2026-01-25
924,18385,8.65,2026-01-25
925,10068,66.21,2026-01-25
926,17853,74.99,2026-01-25
927,20522,0.18,2026-01-25
928,1305,0.42,2026-01-25
929,1624,35.22,2026-01-25
930,3880,0.14,2026-01-25
931,16797,0.30,2026-01-25
932,19319,20.45,2026-01-25
933,12956,7.52,2026-01-25
934,21150,0.34,2026-01-25
935,3428,0.48,2026-01-25
936,5509,2.06,2026-01-25
937,3481,21.50,2026-01-25
938,62,36.37,2026-01-25
939,21680,141.00,2026-01-25
940,5194,11.59,2026-01-25
941,11009,13.82,2026-01-25
942,26366,0.27,2026-01-25
943,18861,0.45,2026-01-25
944,14445,5.78,2026-01-25
945,26789,35.39,2026-01-25
946,17968,8.30,2026-01-25
947,6529,12.49,2026-01-25
948,13725,0.27,2026-01-25
949,10423,0.46,2026-01-25
950,11423,141.08,2026-01-25
951,6387,550.00,2026-01-25
952,10902,26.21,2026-01-25
953,19298,8.64,2026-01-25
954,21191,6.64,2026-01-25
955,1914,6.39,2026-01-25
956,5665,7.30,2026-01-25
957,13121,17.27,2026-01-25
958,3436,14.49,2026-01-25
959,6911,0.59,2026-01-25
960,6089,1.72,2026-01-25
961,5210,0.69,2026-01-25
962,6111,16.44,2026-01-25
963,5742,17.95,2026-01-25
964,12446,0.30,2026-01-25
965,17721,0.13,2026-01-25
966,3929,0.74,2026-01-25
967,16707,1.37,2026-01-25
968,15063,77.43,2026-01-25
969,18037,10.34,2026-01-25
970,13243,10.50,2026-01-25
971,12912,9.32,2026-01-25
972,22746,7.33,2026-01-25
973,1204,1.49,2026-01-25
974,14658,37.31,2026-01-25
975,15444,28.30,2026-01-25
976,17461,200.91,2026-01-25
977,10693,86.27,2026-01-25
978,489,0.44,2026-01-25
979,5276,0.13,2026-01-25
980,25527,3.73,2026-01-25
981,13472,15.96,2026-01-25
982,5393,0.22,2026-01-25
983,1091,0.75,2026-01-25
984,8192,10.03,2026-01-25
985,10901,351.61,2026-01-25
986,23781,113.38,2026-01-25
987,9909,0.19,2026-01-25
988,13874,0.23,2026-01-25
989,2331,31.00,2026-01-25
990,4122,46.95,2026-01-25
991,8066,1.14,2026-01-25
992,22439,0.15,2026-01-25
993,11042,0.38,2026-01-25
994,19968,0.49,2026-01-25
995,14263,0.49,2026-01-25
996,18189,17.08,2026-01-25
997,9943,0.27,2026-01-25
998,878,0.43,2026-01-25
999,18526,0.09,2026-01-25
1000,19,0.20,2026-01-25
1001,17572,30.21,2026-01-25
1002,24193,29.27,2026-01-25
1003,21073,4.89,2026-01-25
1004,22979,5.82,2026-01-25
1005,22054,0.32,2026-01-25
1006,12703,0.46,2026-01-25
1007,23841,25.62,2026-01-25
1008,7048,30.50,2026-01-25
1009,18963,0.33,2026-01-25
1010,3069,1.48,2026-01-25
1011,15901,53.63,2026-01-25
1012,9,24.44,2026-01-25
1013,9230,0.61,2026-01-25
1014,16699,2.23,2026-01-25
1015,18154,67.20,2026-01-25
1016,11786,29.66,2026-01-25
1017,16133,188.89,2026-01-25
1018,12936,0.51,2026-01-25
1019,22976,0.33,2026-01-25
1020,5455,0.16,2026-01-25
1021,9704,0.56,2026-01-25
1022,12078,24.59,2026-01-25
1023,5281,14.15,2026-01-25
1024,26836,25.46,2026-01-25
1025,20295,0.44,2026-01-25
1026,15875,9.27,2026-01-25
1027,17010,13.39,2026-01-25
1028,22223,14.97,2026-01-25
1029,1792,6.18,2026-01-25
1030,25237,49.99,2026-01-25
1031,26381,52.39,2026-01-25
1032,25894,76.13,2026-01-25
1033,21924,3.57,2026-01-25
1034,24826,2.56,2026-01-25
1035,13772,86.73,2026-01-25
1036,23751,149.99,2026-01-25
1037,9767,4.35,2026-01-25
1038,1653,3.24,2026-01-25
1039,25399,68.95,2026-01-25
1040,3525,42.94,2026-01-25
1041,17322,0.16,2026-01-25
1042,1006,0.25,2026-01-25
1043,25969,29.90,2026-01-25
1044,22847,26.09,2026-01-25
1045,8052,462.35,2026-01-25
1046,12566,40.58,2026-01-25
1047,20917,18.71,2026-01-25
1048,15316,11.92,2026-01-25
1049,6313,10.38,2026-01-25
1050,11819,159.99,2026-01-25
1051,18453,349.95,2026-01-25
1052,2107,150.48,2026-01-25
1053,7563,135.99,2026-01-25
1054,7377,248.00,2026-01-25
1055,2335,600.00,2026-01-25
1056,23226,303.22,2026-01-25
1057,14569,0.31,2026-01-25
1058,25921,1.51,2026-01-25
1059,22377,0.23,2026-01-25
1060,9895,0.45,2026-01-25
1061,26674,0.42,2026-01-25
1062,417,0.15,2026-01-25
1063,13799,8.59,2026-01-25
1064,4476,18.98,2026-01-25
1065,961,0.29,2026-01-25
1066,6444,0.65,2026-01-25
1067,13199,1.03,2026-01-25
1068,7872,1.46,2026-01-25
1069,11557,35.97,2026-01-25
1070,19984,62.50,2026-01-25
1071,26691,0.27,2026-01-25
1072,15165,0.46,2026-01-25
1073,4208,16.79,2026-01-25
1074,26684,17.91,2026-01-25
1075,11590,420.10,2026-01-25
1076,12284,3.92,2026-01-25
1077,15690,199.99,2026-01-25
1078,21971,69.19,2026-01-25
1079,9955,154.94,2026-01-25
1080,23750,342.66,2026-01-25
1081,3143,148.94,2026-01-25
1082,86,105.62,2026-01-25
1083,6108,65.11,2026-01-25
1084,4865,4.55,2026-01-25
1085,14228,9.49,2026-01-25
1086,18881,3.30,2026-01-25
1087,9839,3.99,2026-01-25
1088,15646,4.28,2026-01-25
1089,10263,0.20,2026-01-25
1090,5438,0.32,2026-01-25
1091,7560,30.97,2026-01-25
1092,23452,41.33,2026-01-25
1093,6816,47.99,2026-01-25
1094,7293,6.94,2026-01-25
1095,2309,26.59,2026-01-25
1096,6122,34.97,2026-01-25
1097,2535,6.97,2026-01-25
1098,4546,11.03,2026-01-25
1099,10736,0.38,2026-01-25
1100,18018,0.72,2026-01-25
1101,376,0.27,2026-01-25
1102,15178,0.33,2026-01-25
1103,26170,0.36,2026-01-25
1104,25693,1.20,2026-01-25
1105,13629,0.17,2026-01-25
1106,18066,0.33,2026-01-25
1107,24492,115.09,2026-01-25
1108,26438,150.00,2026-01-25
1109,25140,0.21,2026-01-25
1110,920,0.74,2026-01-25
1111,8815,3.91,2026-01-25
1112,3503,7.76,2026-01-25
1113,15822,5.76,2026-01-25
1114,9330,42.95,2026-01-25
1115,21011,68.22,2026-01-25
1116,23669,0.19,2026-01-25
1117,21908,0.08,2026-01-25
1118,12153,0.94,2026-01-25
1119,25251,0.72,2026-01-25
1120,22828,33.27,2026-01-25
1121,2314,129.99,2026-01-25
1122,15303,0.31,2026-01-25
1123,22422,0.37,2026-01-25
1124,16551,10.60,2026-01-25
1125,12862,7.75,2026-01-25
1126,11325,0.63,2026-01-25
1127,8786,1.17,2026-01-25
1128,4683,2.36,2026-01-25
1129,12084,2.30,2026-01-25
1130,9598,57.74,2026-01-25
1131,3182,21.70,2026-01-25
1132,23672,9.68,2026-01-25
1133,10768,8.61,2026-01-25
1134,9056,51.14,2026-01-25
1135,19160,49.17,2026-01-25
1136,655,0.09,2026-01-25
1137,21148,0.22,2026-01-25
1138,19804,5.03,2026-01-25
1139,13826,5.86,2026-01-25
1140,4215,2.17,2026-01-25
1141,3789,2.72,2026-01-25
1142,23671,0.21,2026-01-25
1143,18212,0.49,2026-01-25
1144,8329,12.36,2026-01-25
1145,12215,5.32,2026-01-25
1146,3224,10.62,2026-01-25
1147,2656,18.12,2026-01-25
1148,15661,0.31,2026-01-25
1149,5022,0.62,2026-01-25
1150,7305,0.15,2026-01-25
1151,8410,0.36,2026-01-25
1152,4665,0.18,2026-01-25
1153,4805,0.53,2026-01-25
1154,22922,1.20,2026-01-25
1155,14667,1.55,2026-01-25
1156,5967,3.55,2026-01-25
1157,21318,0.55,2026-01-25
1158,19300,0.31,2026-01-25
1159,26380,11.91,2026-01-25
1160,10286,4.62,2026-01-25
1161,10894,0.23,2026-01-25
1162,12203,0.43,2026-01-25
1163,17488,69.98,2026-01-25
1164,12983,36.48,2026-01-25
1165,18370,26.23,2026-01-25
1166,16139,5.52,2026-01-25
1167,18780,3.33,2026-01-25
1168,18265,22.55,2026-01-25
1169,16850,23.39,2026-01-25
1170,23745,0.13,2026-01-25
1171,24956,0.41,2026-01-25
1172,14934,11.73,2026-01-25
1173,5433,8.97,2026-01-25
1174,22271,7.76,2026-01-25
1175,16137,14.64,2026-01-25
1176,26267,35.01,2026-01-25
1177,766,43.99,2026-01-25
1178,13133,0.13,2026-01-25
1179,18297,0.40,2026-01-25
1180,26959,0.24,2026-01-25
1181,6187,0.56,2026-01-25
1182,6917,0.53,2026-01-25
1183,11335,0.29,2026-01-25
1184,6503,440.09,2026-01-25
1185,26147,376.66,2026-01-25
1186,12390,0.20,2026-01-25
1187,17832,6.03,2026-01-25
1188,4193,4.71,2026-01-25
1189,9534,29.60,2026-01-25
1190,4762,21.89,2026-01-25
1191,10684,0.12,2026-01-25
1192,21453,0.48,2026-01-25
1193,1572,80.12,2026-01-25
1194,1740,17.60,2026-01-25
1195,8517,18.32,2026-01-25
1196,10820,0.15,2026-01-25
1197,1397,0.22,2026-01-25
1198,4514,2.11,2026-01-25
1199,11782,22.10,2026-01-25
1200,1180,35.74,2026-01-25
1201,4176,0.28,2026-01-25
1202,7262,0.44,2026-01-25
1203,25669,6.67,2026-01-25
1204,18460,20.50,2026-01-25
1205,22577,0.33,2026-01-25
1206,23032,0.72,2026-01-25
1207,3544,0.87,2026-01-25
1208,4922,0.39,2026-01-25
1209,16164,0.86,2026-01-25
1210,5112,0.52,2026-01-25
1211,9602,0.21,2026-01-25
1212,8860,0.73,2026-01-25
1213,26967,72.03,2026-01-25
1214,3936,73.27,2026-01-25
1215,13617,0.94,2026-01-25
1216,25519,2.12,2026-01-25
1217,12688,2.03,2026-01-25
1218,1585,3.00,2026-01-25
1219,15430,0.19,2026-01-25
1220,22763,0.66,2026-01-25
1221,16186,35.24,2026-01-25
1222,2972,1.39,2026-01-25
1223,9227,4.93,2026-01-25
1224,16625,11.99,2026-01-25
1225,19175,9.98,2026-01-25
1226,22385,0.19,2026-01-25
1227,5345,0.64,2026-01-25
1228,13168,0.59,2026-01-25
1229,26715,0.15,2026-01-25
1230,26749,0.39,2026-01-25
1231,7889,0.49,2026-01-25
1232,27010,0.32,2026-01-25
1233,16400,84.22,2026-01-25
1234,23588,76.25,2026-01-25
1235,20042,0.55,2026-01-25
1236,21071,0.65,2026-01-25
1237,11366,112.69,2026-01-25
1238,23533,119.95,2026-01-25
1239,20487,2.10,2026-01-25
1240,22476,7.46,2026-01-25
1241,11880,39.43,2026-01-25
1242,1132,7.60,2026-01-25
1243,24754,7.97,2026-01-25
1244,3092,0.07,2026-01-25
1245,861,0.19,2026-01-25
1246,14567,0.15,2026-01-25
1247,22559,0.50,2026-01-25
1248,12825,0.43,2026-01-25
1249,777,0.85,2026-01-25
1250,18692,0.18,2026-01-25
1251,14597,0.51,2026-01-25
1252,24139,18.99,2026-01-25
1253,7327,28.67,2026-01-25
1254,3718,107.17,2026-01-25
1255,12726,13.19,2026-01-25
1256,8304,51.66,2026-01-25
1257,11436,6.80,2026-01-25
1258,13227,15.70,2026-01-25
1259,22969,25.80,2026-01-25
1260,10869,6.58,2026-01-25
1261,21144,5.80,2026-01-25
1262,4998,6.41,2026-01-25
1263,22339,64.04,2026-01-25
1264,23264,36.32,2026-01-25
1265,24238,104.14,2026-01-25
1266,15812,125.00,2026-01-25
1267,19566,1.05,2026-01-25
1268,23242,14.71,2026-01-25
1269,915,8.72,2026-01-25
1270,23629,6.61,2026-01-25
1271,10061,181.96,2026-01-25
1272,26775,74.87,2026-01-25
1273,22040,231.11,2026-01-25
1274,3616,149.62,2026-01-25
1275,18945,2.04,2026-01-25
1276,1551,1.67,2026-01-25
1277,25281,15.53,2026-01-25
1278,17836,4.96,2026-01-25
1279,17328,4.51,2026-01-25
1280,2759,0.20,2026-01-25
1281,2743,0.45,2026-01-25
1282,486,6.41,2026-01-25
1283,3582,7.44,2026-01-25
1284,9452,5.97,2026-01-25
1285,19433,22.33,2026-01-25
1286,4026,37.49,2026-01-25
1287,7854,6.64,2026-01-25
1288,13131,1.50,2026-01-25
1289,16123,2.69,2026-01-25
1290,13530,0.17,2026-01-25
1291,20377,0.38,2026-01-25
1292,6440,7.64,2026-01-25
1293,4619,137.08,2026-01-25
1294,1086,0.40,2026-01-25
1295,15633,0.16,2026-01-25
1296,13914,29.41,2026-01-25
1297,13782,0.12,2026-01-25
1298,82,0.26,2026-01-25
1299,12980,35.00,2026-01-25
1300,15999,15.55,2026-01-25
1301,24486,11.46,2026-01-25
1302,25515,0.17,2026-01-25
1303,16702,0.51,2026-01-25
1304,24849,7.21,2026-01-25
1305,10597,9.05,2026-01-25
1306,8955,16.90,2026-01-25
1307,25148,3.27,2026-01-25
1308,13053,4.37,2026-01-25
1309,8775,8.22,2026-01-25
1310,12641,3.70,2026-01-25
1311,22977,29.66,2026-01-25
1312,17946,29.83,2026-01-25
1313,24714,0.23,2026-01-25
1314,16809,1.09,2026-01-25
1315,5094,1.66,2026-01-25
1316,7249,6.19,2026-01-25
1317,15814,0.27,2026-01-25
1318,19915,0.37,2026-01-25
1319,12750,1.20,2026-01-25
1320,25502,18.37,2026-01-25
1321,18269,9.15,2026-01-25
1322,668,54.71,2026-01-25
1323,7332,312.99,2026-01-25
1324,4738,14.47,2026-01-25
1325,10157,85.21,2026-01-25
1326,19531,8.06,2026-01-25
1327,23468,8.73,2026-01-25
1328,1615,0.35,2026-01-25
1329,17972,14.74,2026-01-25
1330,5584,17.48,2026-01-25
1331,19743,8.85,2026-01-25
1332,19980,7.71,2026-01-25
1333,18274,13.75,2026-01-25
1334,9142,33.26,2026-01-25
1335,19623,25.73,2026-01-25
1336,4323,0.15,2026-01-25
1337,22401,0.28,2026-01-25
1338,15821,0.34,2026-01-25
1339,11433,0.10,2026-01-25
1340,14414,0.36,2026-01-25
1341,1364,0.15,2026-01-25
1342,26698,6.69,2026-01-25
1343,25130,6.78,2026-01-25
1344,3097,60.98,2026-01-25
1345,19597,0.14,2026-01-25
1346,14331,0.33,2026-01-25
1347,4522,0.21,2026-01-25
1348,25169,0.51,2026-01-25
1349,11431,0.95,2026-01-25
1350,26690,4.94,2026-01-25
1351,14125,0.37,2026-01-25
1352,6701,3.33,2026-01-25
1353,7868,11.67,2026-01-25
1354,10885,9.41,2026-01-25
1355,8519,235.54,2026-01-25
1356,25255,13.68,2026-01-25
1357,12196,2.99,2026-01-25
1358,25910,97.62,2026-01-25
1359,3794,25.96,2026-01-25
1360,1979,1.39,2026-01-25
1361,11101,0.21,2026-01-25
1362,7370,0.53,2026-01-25
1363,5918,0.21,2026-01-25
1364,11176,0.48,2026-01-25
1365,20419,0.41,2026-01-25
1366,22275,0.91,2026-01-25
1367,3446,0.32,2026-01-25
1368,981,1.44,2026-01-25
1369,24928,0.77,2026-01-25
1370,9470,4.92,2026-01-25
1371,3614,9.31,2026-01-25
1372,11792,22.07,2026-01-25
1373,15516,1.24,2026-01-25
1374,6593,1.88,2026-01-25
1375,16931,42.93,2026-01-25
1376,1683,13.86,2026-01-25
1377,5776,9.28,2026-01-25
1378,5026,6.40,2026-01-25
1379,962,7.03,2026-01-25
1380,12935,5.45,2026-01-25
1381,6623,3.19,2026-01-25
1382,26255,2.39,2026-01-25
1383,18087,2.10,2026-01-25
1384,20288,1.59,2026-01-25
1385,2930,10.65,2026-01-25
1386,23596,39.75,2026-01-25
1387,19756,3.81,2026-01-25
1388,18437,1.93,2026-01-25
1389,10854,46.06,2026-01-25
1390,18480,49.30,2026-01-25
1391,25348,9.00,2026-01-25
1392,17666,0.36,2026-01-25
1393,8906,0.40,2026-01-25
1394,25413,5.83,2026-01-25
1395,12623,35.96,2026-01-25
1396,144,43.46,2026-01-25
1397,22101,16.20,2026-01-25
1398,7053,11.71,2026-01-25
1399,14493,13.30,2026-01-25
1400,20756,9.67,2026-01-25
1401,15616,14.70,2026-01-25
1402,3635,15.12,2026-01-25
1403,2469,25.68,2026-01-25
1404,20117,25.16,2026-01-25
1405,18506,16.26,2026-01-25
1406,14851,14.88,2026-01-25
1407,13268,0.86,2026-01-25
1408,2814,0.20,2026-01-25
1409,4544,0.53,2026-01-25
1410,14096,399.99,2026-01-25
1411,21855,249.75,2026-01-25
1412,18827,212.19,2026-01-25
1413,7455,226.00,2026-01-25
1414,22046,40.18,2026-01-25
1415,8531,41.56,2026-01-25
1416,22595,27.92,2026-01-25
1417,10979,27.70,2026-01-25
1418,10613,0.09,2026-01-25
1419,23876,0.15,2026-01-25
1420,9529,1.26,2026-01-25
1421,14071,0.32,2026-01-25
1422,15218,0.97,2026-01-25
1423,4158,0.36,2026-01-25
1424,4082,1.17,2026-01-25
1425,15696,6.31,2026-01-25
1426,16879,5.53,2026-01-25
1427,10764,6.64,2026-01-25
1428,25863,141.12,2026-01-25
1429,5029,70.85,2026-01-25
1430,25525,0.49,2026-01-25
1431,23053,4.07,2026-01-25
1432,2149,2.67,2026-01-25
1433,7659,8.26,2026-01-25
1434,22935,0.19,2026-01-25
1435,10097,0.57,2026-01-25
1436,11430,14.05,2026-01-25
1437,13151,24.47,2026-01-25
1438,8315,23.18,2026-01-25
1439,21220,13.23,2026-01-25
1440,5346,0.25,2026-01-25
1441,8618,0.78,2026-01-25
1442,1548,0.28,2026-01-25
1443,10089,0.52,2026-01-25
1444,10867,0.12,2026-01-25
1445,3367,0.30,2026-01-25
1446,8103,0.09,2026-01-25
1447,14114,0.18,2026-01-25
1448,2733,0.31,2026-01-25
1449,13320,0.15,2026-01-25
1450,25751,2.78,2026-01-25
1451,10031,3.22,2026-01-25
1452,26314,27.36,2026-01-25
1453,14665,19.27,2026-01-25
1454,12998,70.19,2026-01-25
1455,2732,47.97,2026-01-25
1456,14614,60.54,2026-01-25
1457,3017,99.21,2026-01-25
1458,3249,54.01,2026-01-25
1459,2923,7.81,2026-01-25
1460,12246,5.67,2026-01-25
1461,935,1.27,2026-01-25
1462,13355,1.10,2026-01-25
1463,20738,71.09,2026-01-25
1464,23649,125.00,2026-01-25
1465,10620,0.33,2026-01-25
1466,26885,1.06,2026-01-25
1467,17726,0.55,2026-01-25
1468,23122,0.37,2026-01-25
1469,1227,82.48,2026-01-25
1470,23797,48.26,2026-01-25
1471,16037,14.13,2026-01-25
1472,4355,0.42,2026-01-25
1473,20095,0.18,2026-01-25
1474,8950,8.69,2026-01-25
1475,896,0.13,2026-01-25
1476,1384,0.23,2026-01-25
1477,19519,13.93,2026-01-25
1478,17099,7.25,2026-01-25
1479,8098,74.82,2026-01-25
1480,12405,31.69,2026-01-25
1481,4760,72.88,2026-01-25
1482,7094,142.54,2026-01-25
1483,2005,71.80,2026-01-25
1484,16549,0.13,2026-01-25
1485,1222,0.30,2026-01-25
1486,533,135.70,2026-01-25
1487,18004,116.69,2026-01-25
1488,19680,4.47,2026-01-25
1489,26516,4.58,2026-01-25
1490,6743,3.26,2026-01-25
1491,17646,15.50,2026-01-25
1492,3193,41.55,2026-01-25
1493,6650,32.07,2026-01-25
1494,17185,20.27,2026-01-25
1495,9864,7.88,2026-01-25
1496,11390,8.21,2026-01-25
1497,12521,83.00,2026-01-25
1498,21911,23.89,2026-01-25
1499,3646,0.22,2026-01-25
1500,3828,0.42,2026-01-25
1501,14257,0.14,2026-01-25
1502,6656,0.33,2026-01-25
1503,16786,39.96,2026-01-25
1504,7152,17.86,2026-01-25
1505,24470,3.14,2026-01-25
1506,15115,4.75,2026-01-25
1507,12586,3.88,2026-01-25
1508,7304,2.14,2026-01-25
1509,3745,0.26,2026-01-25
1510,26758,0.46,2026-01-25
1511,26242,11.64,2026-01-25
1512,12767,11.73,2026-01-25
1513,25813,1.55,2026-01-25
1514,3906,0.23,2026-01-25
1515,23722,0.75,2026-01-25
1516,21743,0.70,2026-01-25
1517,14961,0.65,2026-01-25
1518,26843,0.94,2026-01-25
1519,20806,0.90,2026-01-25
1520,1993,1.23,2026-01-25
1521,21309,2.10,2026-01-25
1522,14603,2.61,2026-01-25
1523,3886,3.71,2026-01-25
1524,7559,13.83,2026-01-25
1525,12126,19.39,2026-01-25
1526,1973,0.20,2026-01-25
1527,21059,0.73,2026-01-25
1528,11867,65.82,2026-01-25
1529,6588,73.71,2026-01-25
1530,25192,54.99,2026-01-25
1531,19379,159.08,2026-01-25
1532,21509,3.76,2026-01-25
1533,22919,75.08,2026-01-25
1534,23465,18.49,2026-01-25
1535,7666,15.00,2026-01-25
1536,21393,24.11,2026-01-25
1537,11237,7.40,2026-01-25
1538,13277,13.28,2026-01-25
1539,16645,10.12,2026-01-25
1540,25616,18.79,2026-01-25
1541,5506,21.73,2026-01-25
1542,19539,0.27,2026-01-25
1543,5927,0.65,2026-01-25
1544,4385,0.48,2026-01-25
1545,21139,8.68,2026-01-25
1546,8240,0.14,2026-01-25
1547,16335,0.33,2026-01-25
1548,1866,0.73,2026-01-25
1549,14044,0.23,2026-01-25
1550,1056,20.33,2026-01-25
1551,22823,18.17,2026-01-25
1552,25043,21.19,2026-01-25
1553,12237,9.50,2026-01-25
1554,16344,0.87,2026-01-25
1555,8926,2.02,2026-01-25
1556,14972,1.32,2026-01-25
1557,17033,17.00,2026-01-25
1558,1983,0.98,2026-01-25
1559,13737,13.68,2026-01-25
1560,14039,6.40,2026-01-25
1561,13010,0.09,2026-01-25
1562,14139,0.25,2026-01-25
1563,19009,51.04,2026-01-25
1564,140,20.30,2026-01-25
1565,23614,5.44,2026-01-25
1566,7211,12.74,2026-01-25
1567,11213,18.70,2026-01-25
1568,16889,17.21,2026-01-25
1569,24296,17.71,2026-01-25
1570,17834,26.15,2026-01-25
1571,2978,8.98,2026-01-25
1572,4891,12.11,2026-01-25
1573,1120,0.20,2026-01-25
1574,11812,0.38,2026-01-25
1575,20540,0.19,2026-01-25
1576,17817,0.12,2026-01-25
1577,19853,51.23,2026-01-25
1578,15374,0.33,2026-01-25
1579,411,0.57,2026-01-25
1580,19080,10.28,2026-01-25
1581,15584,9.44,2026-01-25
1582,9451,0.11,2026-01-25
1583,17966,0.20,2026-01-25
1584,7886,0.17,2026-01-25
1585,1607,0.42,2026-01-25
1586,3727,26.36,2026-01-25
1587,3395,58.39,2026-01-25
1588,3597,0.37,2026-01-25
1589,16582,0.92,2026-01-25
1590,18763,89.82,2026-01-25
1591,25277,9.17,2026-01-25
1592,13446,0.22,2026-01-25
1593,4393,0.36,2026-01-25
1594,5834,2.57,2026-01-25
1595,24819,6.04,2026-01-25
1596,21814,0.56,2026-01-25
1597,18316,0.26,2026-01-25
1598,18812,18.70,2026-01-25
1599,13101,22.68,2026-01-25
1600,18360,0.39,2026-01-25
1601,23777,0.76,2026-01-25
1602,5437,0.23,2026-01-25
1603,16636,1.37,2026-01-25
1604,5191,0.22,2026-01-25
1605,14444,0.12,2026-01-25
1606,4414,19.70,2026-01-25
1607,5652,9.49,2026-01-25
1608,12845,45.58,2026-01-25
1609,14550,18.17,2026-01-25
1610,11206,0.95,2026-01-25
1611,4826,0.70,2026-01-25
1612,1829,141.12,2026-01-25
1613,16492,949.94,2026-01-25
1614,13789,21.41,2026-01-25
1615,3293,29.12,2026-01-25
1616,12540,0.41,2026-01-25
1617,17865,5.04,2026-01-25
1618,21907,13.77,2026-01-25
1619,5627,1.17,2026-01-25
1620,20181,1.32,2026-01-25
1621,23511,4.78,2026-01-25
1622,21033,5.49,2026-01-25
1623,14776,100.79,2026-01-25
1624,11,40.29,2026-01-25
1625,26627,0.15,2026-01-25
1626,13399,0.34,2026-01-25
1627,20432,0.14,2026-01-25
1628,9575,0.35,2026-01-25
1629,19448,9.96,2026-01-25
1630,5163,17.50,2026-01-25
1631,10861,28.47,2026-01-25
1632,21112,1.32,2026-01-25
1633,10148,6.11,2026-01-25
1634,9652,0.19,2026-01-25
1635,26317,0.07,2026-01-25
1636,26944,8.64,2026-01-25
1637,25750,7.08,2026-01-25
1638,8232,15.72,2026-01-25
1639,6836,26.56,2026-01-25
1640,24633,0.40,2026-01-25
1641,25524,0.62,2026-01-25
1642,9130,6.77,2026-01-25
1643,24689,5.65,2026-01-25
1644,1088,0.33,2026-01-25
1645,22898,1.96,2026-01-25
1646,24445,0.62,2026-01-25
1647,17737,1.66,2026-01-25
1648,24959,11.05,2026-01-25
1649,11682,8.97,2026-01-25
1650,23869,0.83,2026-01-25
1651,21274,0.26,2026-01-25
1652,5583,31.07,2026-01-25
1653,6860,84.33,2026-01-25
1654,21945,146.81,2026-01-25
1655,10599,16.65,2026-01-25
1656,18282,15.37,2026-01-25
1657,7207,123.55,2026-01-25
1658,21382,40.08,2026-01-25
1659,5938,123.07,2026-01-25
1660,17693,115.00,2026-01-25
1661,2746,0.39,2026-01-25
1662,5690,1.08,2026-01-25
1663,18930,37.29,2026-01-25
1664,3928,28.40,2026-01-25
1665,246,0.19,2026-01-25
1666,17389,0.43,2026-01-25
1667,11884,0.53,2026-01-25
1668,20493,2.02,2026-01-25
1669,9484,3.39,2026-01-25
1670,23986,0.47,2026-01-25
1671,10015,1.18,2026-01-25
1672,23476,163.37,2026-01-25
1673,12791,79.14,2026-01-25
1674,15883,3.43,2026-01-25
1675,15700,84.99,2026-01-25
1676,4924,13.34,2026-01-25
1677,16176,0.20,2026-01-25
1678,22419,0.42,2026-01-25
1679,26595,0.18,2026-01-25
1680,11898,0.32,2026-01-25
1681,18442,1.59,2026-01-25
1682,18439,0.28,2026-01-25
1683,3560,0.68,2026-01-25
1684,22761,0.25,2026-01-25
1685,8264,0.49,2026-01-25
1686,5450,223.69,2026-01-25
1687,10938,74.99,2026-01-25
1688,10102,61.81,2026-01-25
1689,1243,50.00,2026-01-25
1690,4038,26.73,2026-01-25
1691,7597,25.56,2026-01-25
1692,25868,0.14,2026-01-25
1693,25230,0.31,2026-01-25
1694,21703,3.64,2026-01-25
1695,23040,13.68,2026-01-25
1696,12277,143.81,2026-01-25
1697,15631,57.31,2026-01-25
1698,26160,29.79,2026-01-25
1699,26945,26.07,2026-01-25
1700,9827,1.58,2026-01-25
